"","control","treatment","sampled_numbers","repeat.","diff","label"
"8648",2.96253602305476,2.96541786743516,694,100,0.00288184438040329,"blocked"
"8649",2.90778097982709,2.90778097982709,694,100,0,"blocked"
"8650",2.94812680115274,2.93371757925072,694,100,0.0144092219020173,"blocked"
"8651",2.99135446685879,2.98559077809798,694,100,0.00576368876080702,"blocked"
"8652",2.94524495677233,2.94524495677233,694,100,0,"blocked"
"8653",2.97118155619597,2.97118155619597,694,100,0,"blocked"
"8654",2.90778097982709,2.89913544668588,694,100,0.00864553314121075,"blocked"
"8655",2.98559077809798,2.99135446685879,694,100,0.00576368876080702,"blocked"
"8656",3.01440922190202,3.00864553314121,694,100,0.00576368876080702,"blocked"
"8657",2.98270893371758,2.99135446685879,694,100,0.0086455331412103,"blocked"
"8658",2.99135446685879,2.99423631123919,694,100,0.00288184438040329,"blocked"
"8659",3.04899135446686,3.05187319884726,694,100,0.00288184438040329,"blocked"
"8660",3.02881844380403,3.03170028818444,694,100,0.00288184438040329,"blocked"
"8661",2.9193083573487,2.92507204610951,694,100,0.00576368876080702,"blocked"
"8662",3.02017291066282,3.03170028818444,694,100,0.0115273775216136,"blocked"
"8663",3.02017291066282,3.01152737752161,694,100,0.0086455331412103,"blocked"
"8664",2.96829971181556,2.96253602305476,694,100,0.00576368876080702,"blocked"
"8665",2.98559077809798,2.98270893371758,694,100,0.00288184438040329,"blocked"
"8666",3.03170028818444,3.02305475504323,694,100,0.0086455331412103,"blocked"
"8667",2.94524495677233,2.93948126801153,694,100,0.00576368876080702,"blocked"
"8668",2.96253602305476,2.95389048991354,694,100,0.0086455331412103,"blocked"
"8669",3.05187319884726,3.04610951008646,694,100,0.00576368876080702,"blocked"
"8670",3.06628242074928,3.06628242074928,694,100,0,"blocked"
"8671",3.02017291066282,3.01440922190202,694,100,0.00576368876080702,"blocked"
"8672",2.90778097982709,2.9135446685879,694,100,0.00576368876080657,"blocked"
"8673",3.10374639769452,3.11527377521614,694,100,0.0115273775216136,"blocked"
"8674",2.80691642651297,2.81556195965418,694,100,0.0086455331412103,"blocked"
"8675",3.01152737752161,3.01729106628242,694,100,0.00576368876080657,"blocked"
